4.8726659267511545 , 10.827073028666318 , -2.8069569663377605 , 0.4600077047729607 , 0
4.986167540462814 , 8.444416144413815 , -1.8998194101174755 , -0.4254178478625561 , 0
5.056302359749505 , -1.0218497400065307 , 3.181783601193283 , 2.162108500105474 , 0
4.0699566999849575 , 12.157152754729477 , -3.9290371715780967 , -1.582997398511424 , 0
4.84311452039789 , 4.688969599396703 , 1.1500408039792132 , 1.1585144649085977 , 0
4.494433746843871 , -3.9052152156213484 , 9.403872693169134 , 1.4748078700487137 , 0
6.619067569040214 , -0.02277996027886342 , 2.649732548660115 , 0.9800743223663412 , 0
3.913491302562725 , 11.360527478244782 , -2.6964593993187207 , 0.6909028739851881 , 0
7.550168434048918 , -1.7900040478061685 , 5.56523128501243 , 2.4236469077047733 , 0
4.731402816995557 , 5.568477006536845 , 0.42644483672465305 , 2.836622930110171 , 0
8.753283038600587 , 10.13469710123156 , -1.7782680814087133 , 1.8807579775629462 , 0
0.6388780193037726 , -3.1115196167847845 , 7.29758674121288 , -0.10795754410244174 , 0
4.7995259192472055 , 10.552285690414891 , -3.7653990443731176 , -1.9806933943138718 , 0
5.0686845684896795 , 10.683640062040018 , -3.204780625155811 , -3.5882124401797646 , 0
2.4280527967349808 , -5.05791407920713 , 10.104716232291883 , -0.7722249351959958 , 0
1.450203326347064 , -2.499132142589879 , 7.660900611275276 , 0.6067578317359203 , 0
-0.23227963375706018 , 9.99858887594966 , 4.153783942907291 , -2.1958326371221935 , 0
9.397084400723905 , 11.578364958236936 , -1.7010944364788787 , -2.8133759249453205 , 0
3.1059291413158743 , 8.44167364487613 , 0.7266204999035155 , -0.19661740990805177 , 0
6.411425792305045 , 1.8565176033454063 , 3.8801362806075024 , 2.9542639283757257 , 0
7.21781845443408 , 5.063916563564898 , 0.14732731924814946 , 1.3432250342495675 , 0
4.980883814912998 , 11.409658776658514 , -1.7381263327298653 , 2.297530152164456 , 0
1.784124489831382 , 11.085787424604415 , -3.3601621437009097 , -3.961832097230837 , 0
4.205836482837283 , 8.652768998038104 , 0.4306904013410944 , 1.195110949045123 , 0
4.794438602885492 , 8.346838592768322 , 0.49243097244365086 , -0.3619651462227893 , 0
4.890134824334843 , 7.646174363993287 , 0.20442640131061918 , 0.389469254105705 , 0
